"조사년월일","측정소이름","측정지역","일일강수량"
"20230717","성북","성북구","0.0"
"20230717","양천","양천구","0.0"
"20230717","영등포","영등포구","0.5"
"20230717","용산","용산구","0.0"
"20230717","은평","은평구","0.0"
"20230717","중구","중구","0.5"
"20230717","송파","송파구","1.0"
"20230716","강남","강남구","7.5"
"20230716","강동","강동구","11.0"
"20230716","강북","강북구","7.0"
"20230716","강서","강서구","5.5"
"20230716","관악","관악구","17.5"
"20230716","광진","광진구","10.5"
"20230716","금천","금천구","14.0"
"20230716","노원","노원구","7.5"
"20230716","도봉","도봉구","10.0"
"20230716","동대문","동대문구","7.0"
"20230716","마포","마포구","6.5"
"20230716","서대문","서대문구","5.0"
"20230716","서초","서초구","12.5"
"20230716","성동","성동구","7.0"
"20230716","성북","성북구","8.0"
"20230716","송파","송파구","8.0"
"20230716","양천","양천구","4.0"
"20230716","영등포","영등포구","6.0"
"20230716","용산","용산구","5.0"
"20230716","은평","은평구","7.5"
"20230716","중구","중구","8.0"
"20230715","강남","강남구","1.5"
"20230715","강동","강동구","2.0"
"20230715","강북","강북구","7.5"
"20230715","강서","강서구","3.5"
"20230715","관악","관악구","3.5"
"20230715","광진","광진구","1.5"
"20230715","구로","구로구","3.5"
"20230715","금천","금천구","3.5"
"20230715","노원","노원구","2.5"
"20230715","도봉","도봉구","8.5"
"20230715","동대문","동대문구","3.0"
"20230715","마포","마포구","2.5"
"20230715","서대문","서대문구","3.0"
"20230715","서초","서초구","1.5"
"20230715","성동","성동구","2.5"
"20230715","성북","성북구","4.0"
"20230715","송파","송파구","1.0"
"20230715","양천","양천구","4.0"
"20230715","영등포","영등포구","3.5"
"20230715","용산","용산구","2.0"
"20230715","은평","은평구","9.0"
"20230715","중구","중구","3.5"
"20230714","강남","강남구","79.5"
"20230714","강동","강동구","79.0"
"20230714","강북","강북구","106.0"
"20230714","강서","강서구","52.5"
"20230714","관악","관악구","87.0"
"20230714","광진","광진구","88.0"
"20230714","구로","구로구","70.5"
"20230714","금천","금천구","77.0"
"20230714","노원","노원구","97.5"
"20230714","도봉","도봉구","101.0"
"20230714","동대문","동대문구","82.0"
"20230714","마포","마포구","64.0"
"20230714","서대문","서대문구","68.0"
"20230714","서초","서초구","76.0"
"20230714","성동","성동구","67.5"
"20230714","성북","성북구","84.0"
"20230714","송파","송파구","79.0"
"20230714","양천","양천구","58.0"
"20230714","영등포","영등포구","58.5"
"20230714","용산","용산구","65.0"
"20230714","은평","은평구","72.5"
"20230714","중구","중구","70.0"
"20230713","강남","강남구","81.0"
"20230713","강동","강동구","96.0"
"20230713","강북","강북구","79.5"
"20230713","강서","강서구","77.5"
"20230713","관악","관악구","75.0"
"20230713","광진","광진구","101.5"
"20230713","구로","구로구","85.5"
"20230713","금천","금천구","73.0"
"20230713","노원","노원구","111.0"
"20230713","동대문","동대문구","97.5"
"20230713","마포","마포구","96.5"
"20230713","서대문","서대문구","87.0"
"20230713","서초","서초구","79.5"
"20230713","성북","성북구","78.5"
"20230713","송파","송파구","83.5"
"20230713","양천","양천구","79.5"
"20230713","영등포","영등포구","99.0"
"20230713","용산","용산구","89.5"
"20230713","은평","은평구","55.0"
"20230713","중구","중구","78.0"
"20230712","강동","강동구","0.0"
"20230712","강북","강북구","1.5"
"20230712","강서","강서구","0.5"
"20230712","관악","관악구","1.5"
"20230712","광진","광진구","0.5"
"20230712","구로","구로구","0.0"
"20230712","금천","금천구","0.5"
"20230712","노원","노원구","0.5"
"20230712","도봉","도봉구","2.5"
"20230712","동대문","동대문구","1.0"
"20230712","마포","마포구","0.0"
"20230712","서대문","서대문구","0.5"
"20230712","서초","서초구","0.0"
"20230712","성동","성동구","0.0"
"20230712","성북","성북구","0.5"
"20230712","송파","송파구","0.0"
"20230712","영등포","영등포구","0.0"
"20230712","용산","용산구","0.0"
"20230712","은평","은평구","1.5"
"20230711","강남","강남구","106.5"
"20230711","강동","강동구","81.5"
"20230711","강북","강북구","61.0"
"20230711","강서","강서구","76.5"
"20230711","관악","관악구","97.5"
"20230711","광진","광진구","97.0"
"20230711","구로","구로구","89.0"
"20230711","금천","금천구","97.5"
"20230711","노원","노원구","85.0"
"20230711","도봉","도봉구","67.0"
"20230711","동대문","동대문구","96.0"
"20230711","마포","마포구","47.5"
"20230711","서대문","서대문구","67.0"
"20230711","서초","서초구","114.5"
"20230711","성동","성동구","95.5"
"20230711","성북","성북구","69.0"
"20230711","송파","송파구","105.0"
"20230711","양천","양천구","67.5"
"20230711","영등포","영등포구","66.5"
"20230711","용산","용산구","92.5"
"20230711","은평","은평구","57.5"
"20230711","중구","중구","56.5"
"20230710","강남","강남구","2.0"
"20230710","강동","강동구","10.5"
"20230710","강서","강서구","2.0"
"20230710","관악","관악구","0.5"
"20230710","광진","광진구","8.0"
"20230710","구로","구로구","15.5"
"20230710","금천","금천구","4.0"
"20230710","노원","노원구","10.5"
"20230710","도봉","도봉구","2.0"
"20230710","동대문","동대문구","15.5"
"20230710","마포","마포구","11.0"
"20230710","서대문","서대문구","12.0"
"20230710","서초","서초구","2.0"
"20230710","성동","성동구","22.0"
"20230710","성북","성북구","4.5"
"20230710","송파","송파구","5.5"
"20230710","양천","양천구","12.0"
"20230710","영등포","영등포구","12.0"
"20230710","용산","용산구","16.0"
"20230710","은평","은평구","0.0"
"20230710","중구","중구","16.5"
"20230709","강남","강남구","17.0"
"20230709","강동","강동구","24.5"
"20230709","강북","강북구","28.5"
"20230709","강서","강서구","9.5"
"20230709","관악","관악구","27.0"
"20230709","광진","광진구","31.5"
"20230709","구로","구로구","33.0"
"20230709","금천","금천구","34.0"
"20230709","노원","노원구","23.0"
"20230709","도봉","도봉구","44.0"
"20230709","동대문","동대문구","41.5"
"20230709","마포","마포구","43.0"
"20230709","서대문","서대문구","43.5"
"20230709","서초","서초구","27.5"
"20230709","성동","성동구","45.0"
"20230709","성북","성북구","34.0"
"20230709","양천","양천구","38.5"
"20230709","영등포","영등포구","42.0"
"20230709","용산","용산구","44.0"
"20230709","은평","은평구","18.5"
"20230709","중구","중구","10.0"
"20230708","강남","강남구","0.0"
"20230708","강동","강동구","0.0"
"20230708","강북","강북구","0.0"
"20230708","강서","강서구","0.0"
"20230708","관악","관악구","0.0"
"20230708","광진","광진구","0.0"
"20230708","구로","구로구","0.0"
"20230708","금천","금천구","0.0"
"20230708","노원","노원구","0.0"
"20230708","도봉","도봉구","0.0"
"20230708","동대문","동대문구","0.0"
"20230708","마포","마포구","0.0"
"20230708","서대문","서대문구","0.0"
"20230708","서초","서초구","0.0"
"20230708","성동","성동구","0.0"
"20230708","성북","성북구","0.0"
"20230708","송파","송파구","0.0"
"20230708","양천","양천구","0.0"
"20230708","영등포","영등포구","0.0"
"20230708","용산","용산구","0.0"
"20230708","은평","은평구","0.0"
"20230708","중구","중구","0.0"
"20230707","강남","강남구","0.0"
"20230707","강동","강동구","0.0"
"20230707","강북","강북구","0.0"
"20230707","강서","강서구","0.0"
"20230707","관악","관악구","0.0"
"20230707","광진","광진구","0.0"
"20230707","구로","구로구","0.0"
"20230707","금천","금천구","0.0"
"20230707","노원","노원구","0.0"
"20230707","도봉","도봉구","0.0"
"20230707","동대문","동대문구","0.0"
"20230707","마포","마포구","0.0"
"20230707","서대문","서대문구","0.0"
"20230707","서초","서초구","0.0"
"20230707","성동","성동구","0.0"
"20230707","성북","성북구","0.0"
"20230707","송파","송파구","0.0"
"20230707","양천","양천구","0.0"
"20230707","영등포","영등포구","0.0"
"20230707","용산","용산구","0.0"
"20230707","은평","은평구","0.0"
"20230707","중구","중구","0.0"
"20230706","강남","강남구","0.0"
"20230706","강동","강동구","0.0"
"20230706","강북","강북구","0.0"
"20230706","강서","강서구","0.0"
"20230706","관악","관악구","0.0"
"20230706","광진","광진구","0.0"
"20230706","구로","구로구","0.0"
"20230706","금천","금천구","0.0"
"20230706","노원","노원구","0.0"
"20230706","도봉","도봉구","0.0"
"20230706","동대문","동대문구","0.0"
"20230706","마포","마포구","0.0"
"20230706","서대문","서대문구","0.0"
"20230706","서초","서초구","0.0"
"20230706","성동","성동구","0.0"
"20230706","성북","성북구","0.0"
"20230706","송파","송파구","0.0"
"20230706","양천","양천구","0.0"
"20230706","영등포","영등포구","0.0"
"20230706","용산","용산구","0.0"
"20230706","은평","은평구","0.0"
"20230706","중구","중구","0.0"
"20230705","강남","강남구","18.0"
"20230705","강동","강동구","16.5"
"20230705","강북","강북구","24.5"
"20230705","강서","강서구","12.0"
"20230705","관악","관악구","18.5"
"20230705","광진","광진구","15.0"
"20230705","구로","구로구","16.5"
"20230705","금천","금천구","13.0"
"20230705","노원","노원구","17.5"
"20230705","도봉","도봉구","25.0"
"20230705","동대문","동대문구","17.0"
"20230705","마포","마포구","15.5"
"20230705","서대문","서대문구","17.5"
"20230705","서초","서초구","18.0"
"20230705","성동","성동구","12.5"
"20230705","성북","성북구","16.5"
"20230705","양천","양천구","17.0"
"20230705","영등포","영등포구","14.5"
"20230705","용산","용산구","11.0"
"20230705","은평","은평구","15.5"
"20230705","중구","중구","14.0"
"20230704","강남","강남구","55.0"
"20230704","강동","강동구","50.5"
"20230704","강북","강북구","83.5"
"20230704","강서","강서구","58.5"
"20230704","관악","관악구","53.0"
"20230704","광진","광진구","56.5"
"20230704","구로","구로구","60.5"
"20230704","금천","금천구","59.5"
"20230704","노원","노원구","59.0"
"20230704","도봉","도봉구","82.5"
"20230704","동대문","동대문구","68.5"
"20230704","마포","마포구","58.5"
"20230704","서대문","서대문구","62.0"
"20230704","서초","서초구","53.5"
"20230704","성동","성동구","59.5"
"20230704","성북","성북구","71.0"
"20230704","송파","송파구","49.0"
"20230704","양천","양천구","57.0"
"20230704","영등포","영등포구","60.0"
"20230704","용산","용산구","71.5"
"20230704","은평","은평구","53.0"
"20230704","중구","중구","62.0"
"20230703","강남","강남구","0.0"
"20230703","강동","강동구","0.0"
"20230703","강북","강북구","0.0"
"20230703","관악","관악구","0.0"
"20230703","광진","광진구","0.0"
"20230703","구로","구로구","0.0"
"20230703","금천","금천구","0.0"
"20230703","노원","노원구","0.0"
"20230703","도봉","도봉구","0.0"
"20230703","동대문","동대문구","0.0"
"20230703","마포","마포구","0.0"
"20230703","서대문","서대문구","0.0"
"20230703","서초","서초구","0.0"
"20230703","성동","성동구","0.0"
"20230703","성북","성북구","0.0"
"20230703","송파","송파구","0.0"
"20230703","양천","양천구","0.0"
"20230703","영등포","영등포구","0.0"
"20230703","용산","용산구","0.0"
"20230703","은평","은평구","0.0"
"20230703","중구","중구","0.0"
"20230702","강남","강남구","0.0"
"20230702","강동","강동구","0.0"
"20230702","강북","강북구","0.0"
"20230702","강서","강서구","0.0"
"20230702","관악","관악구","0.0"
"20230702","광진","광진구","0.0"
"20230702","구로","구로구","0.0"
"20230702","금천","금천구","0.0"
"20230702","노원","노원구","0.0"
"20230702","도봉","도봉구","0.0"
"20230702","동대문","동대문구","0.0"
"20230702","마포","마포구","0.0"
"20230702","서대문","서대문구","0.0"
"20230702","서초","서초구","0.0"
"20230702","성동","성동구","0.0"
"20230702","성북","성북구","0.0"
"20230702","송파","송파구","0.0"
"20230702","양천","양천구","0.0"
"20230702","영등포","영등포구","0.0"
"20230702","용산","용산구","0.0"
"20230702","은평","은평구","0.0"
"20230702","중구","중구","0.0"
"20230701","강남","강남구","0.0"
"20230701","강동","강동구","0.0"
"20230701","강북","강북구","0.0"
"20230701","강서","강서구","0.0"
"20230701","관악","관악구","0.0"
"20230701","광진","광진구","0.0"
"20230701","구로","구로구","0.0"
"20230701","금천","금천구","0.0"
"20230701","노원","노원구","0.0"
"20230701","도봉","도봉구","0.0"
"20230701","동대문","동대문구","0.0"
"20230701","마포","마포구","0.0"
"20230701","서대문","서대문구","0.0"
"20230701","서초","서초구","0.0"
"20230701","성동","성동구","0.0"
"20230701","성북","성북구","0.0"
"20230701","송파","송파구","0.0"
"20230701","양천","양천구","0.0"
"20230701","영등포","영등포구","0.0"
"20230701","용산","용산구","0.0"
"20230701","은평","은평구","0.0"
"20230701","중구","중구","0.0"
"20230630","강남","강남구","0.0"
"20230630","강동","강동구","0.5"
"20230630","강북","강북구","1.0"
"20230630","강서","강서구","0.5"
"20230630","관악","관악구","0.5"
"20230630","광진","광진구","0.5"
"20230630","구로","구로구","0.5"
"20230630","금천","금천구","0.5"
"20230630","노원","노원구","0.5"
"20230630","도봉","도봉구","0.5"
"20230630","동대문","동대문구","0.5"
"20230630","마포","마포구","0.5"
"20230630","서대문","서대문구","1.0"
"20230630","서초","서초구","0.0"
"20230630","성동","성동구","0.5"
"20230630","성북","성북구","1.0"
"20230630","송파","송파구","0.5"
"20230630","양천","양천구","2.0"
"20230630","영등포","영등포구","0.5"
"20230630","용산","용산구","0.5"
"20230630","은평","은평구","1.5"
"20230630","중구","중구","1.5"
"20230629","강남","강남구","56.0"
"20230629","강동","강동구","48.5"
"20230629","강북","강북구","62.0"
"20230629","강서","강서구","42.5"
"20230629","관악","관악구","57.5"
"20230629","광진","광진구","52.5"
"20230629","구로","구로구","46.5"
"20230629","금천","금천구","64.0"
"20230629","노원","노원구","66.0"
"20230629","도봉","도봉구","58.0"
"20230629","동대문","동대문구","67.5"
"20230629","마포","마포구","65.5"
"20230629","서대문","서대문구","61.0"
"20230629","서초","서초구","52.5"
"20230629","성동","성동구","59.5"
"20230629","성북","성북구","60.0"
"20230629","송파","송파구","51.0"
"20230629","양천","양천구","48.0"
"20230629","영등포","영등포구","67.5"
"20230629","용산","용산구","58.5"
"20230629","은평","은평구","37.0"
"20230629","중구","중구","56.5"
"20230628","강남","강남구","0.0"
"20230628","강동","강동구","0.0"
"20230628","강북","강북구","0.0"
"20230628","강서","강서구","0.0"
"20230628","관악","관악구","0.0"
"20230628","광진","광진구","0.0"
"20230628","구로","구로구","0.0"
"20230628","금천","금천구","0.0"
"20230628","노원","노원구","0.0"
"20230628","도봉","도봉구","0.0"
"20230628","동대문","동대문구","0.0"
"20230628","마포","마포구","0.0"
"20230628","서대문","서대문구","0.0"
"20230628","서초","서초구","0.0"
"20230628","성동","성동구","0.0"
"20230628","성북","성북구","0.0"
"20230628","송파","송파구","0.0"
"20230628","양천","양천구","0.0"
"20230628","영등포","영등포구","0.0"
"20230628","용산","용산구","0.0"
"20230628","은평","은평구","0.0"
"20230628","중구","중구","0.0"
"20230627","강남","강남구","3.0"
"20230627","강동","강동구","2.0"
"20230627","강북","강북구","2.5"
"20230627","관악","관악구","3.5"
"20230627","구로","구로구","2.0"
"20230627","금천","금천구","1.5"
"20230627","노원","노원구","2.0"
"20230627","도봉","도봉구","3.0"
"20230627","동대문","동대문구","1.0"
"20230627","마포","마포구","2.0"
"20230627","서대문","서대문구","2.5"
"20230627","서초","서초구","3.0"
"20230627","성북","성북구","3.5"
"20230627","송파","송파구","3.0"
"20230627","양천","양천구","2.5"
"20230627","영등포","영등포구","1.0"
"20230627","용산","용산구","0.5"
"20230627","은평","은평구","2.0"
"20230627","중구","중구","1.0"
"20230626","강남","강남구","41.0"
"20230626","강동","강동구","42.5"
"20230626","강북","강북구","36.0"
"20230626","강서","강서구","14.0"
"20230626","관악","관악구","35.5"
"20230626","광진","광진구","37.5"
"20230626","구로","구로구","23.0"
"20230626","금천","금천구","24.0"
"20230626","노원","노원구","30.5"
"20230626","도봉","도봉구","41.5"
"20230626","동대문","동대문구","32.0"
"20230626","마포","마포구","26.0"
"20230626","서대문","서대문구","25.5"
"20230626","서초","서초구","33.5"
"20230626","성동","성동구","31.0"
"20230626","성북","성북구","32.0"
"20230626","송파","송파구","39.0"
"20230626","양천","양천구","23.0"
"20230626","영등포","영등포구","27.0"
"20230626","용산","용산구","26.0"
"20230626","은평","은평구","19.0"
"20230626","중구","중구","27.5"
"20230625","강남","강남구","0.0"
"20230625","강동","강동구","0.0"
"20230625","강북","강북구","0.0"
"20230625","강서","강서구","0.0"
"20230625","관악","관악구","0.0"
"20230625","광진","광진구","0.0"
"20230625","구로","구로구","0.0"
"20230625","금천","금천구","0.0"
"20230625","노원","노원구","0.0"
"20230625","도봉","도봉구","0.0"
"20230625","동대문","동대문구","0.0"
"20230625","마포","마포구","0.0"
"20230625","서대문","서대문구","0.0"
"20230625","서초","서초구","0.0"
"20230625","성동","성동구","0.0"
"20230625","성북","성북구","0.0"
"20230625","송파","송파구","0.0"
"20230625","양천","양천구","0.0"
"20230625","영등포","영등포구","0.0"
"20230625","용산","용산구","0.0"
"20230625","은평","은평구","0.0"
"20230625","중구","중구","0.0"
"20230624","강남","강남구","0.0"
"20230624","강동","강동구","0.0"
"20230624","강북","강북구","0.0"
"20230624","강서","강서구","0.0"
"20230624","관악","관악구","0.0"
"20230624","광진","광진구","0.0"
"20230624","구로","구로구","0.0"
"20230624","금천","금천구","0.0"
"20230624","노원","노원구","0.0"
"20230624","도봉","도봉구","0.0"
"20230624","동대문","동대문구","0.0"
"20230624","마포","마포구","0.0"
"20230624","서대문","서대문구","0.0"
"20230624","서초","서초구","0.0"
"20230624","성동","성동구","0.0"
"20230624","성북","성북구","0.0"
"20230624","송파","송파구","0.0"
"20230624","양천","양천구","0.0"
"20230624","영등포","영등포구","0.0"
"20230624","용산","용산구","0.0"
"20230624","은평","은평구","0.0"
"20230624","중구","중구","0.0"
"20230623","강남","강남구","0.0"
"20230623","강동","강동구","0.0"
"20230623","강북","강북구","0.0"
"20230623","강서","강서구","0.0"
"20230623","관악","관악구","0.0"
"20230623","광진","광진구","0.0"
"20230623","구로","구로구","0.0"
"20230623","금천","금천구","0.0"
"20230623","노원","노원구","0.0"
"20230623","도봉","도봉구","0.0"
"20230623","동대문","동대문구","0.0"
"20230623","마포","마포구","0.0"
"20230623","서대문","서대문구","0.0"
"20230623","서초","서초구","0.0"
"20230623","성동","성동구","0.0"
"20230623","성북","성북구","0.0"
"20230623","송파","송파구","0.0"
"20230623","양천","양천구","0.0"
"20230623","영등포","영등포구","0.0"
"20230623","용산","용산구","0.0"
"20230623","은평","은평구","0.0"
"20230623","중구","중구","0.0"
"20230622","강남","강남구","1.5"
"20230622","강동","강동구","3.0"
"20230622","강북","강북구","0.0"
"20230622","강서","강서구","0.0"
"20230622","광진","광진구","0.5"
"20230622","구로","구로구","0.0"
"20230622","금천","금천구","0.0"
"20230622","노원","노원구","0.0"
"20230622","도봉","도봉구","0.0"
"20230622","동대문","동대문구","0.0"
"20230622","마포","마포구","0.0"
"20230622","서대문","서대문구","0.0"
"20230622","서초","서초구","0.0"
"20230622","성동","성동구","0.0"
"20230622","성북","성북구","0.0"
"20230622","송파","송파구","0.0"
"20230622","양천","양천구","0.0"
"20230622","영등포","영등포구","0.0"
"20230622","용산","용산구","0.0"
"20230622","은평","은평구","0.0"
"20230622","중구","중구","0.0"
"20230621","강남","강남구","42.0"
"20230621","강동","강동구","33.5"
"20230621","강북","강북구","40.0"
"20230621","강서","강서구","28.0"
"20230621","관악","관악구","18.0"
"20230621","광진","광진구","32.5"
"20230621","구로","구로구","27.5"
"20230621","금천","금천구","15.0"
"20230621","노원","노원구","29.5"
"20230621","도봉","도봉구","40.0"
"20230621","동대문","동대문구","28.5"
"20230621","마포","마포구","23.0"
"20230621","서대문","서대문구","24.5"
"20230621","서초","서초구","31.5"
"20230621","성동","성동구","27.0"
"20230621","성북","성북구","33.0"
"20230621","송파","송파구","38.5"
"20230621","양천","양천구","26.0"
"20230621","영등포","영등포구","23.0"
"20230621","용산","용산구","23.0"
"20230621","은평","은평구","23.5"
"20230621","중구","중구","16.0"
"20230620","강남","강남구","9.5"
"20230620","강동","강동구","6.5"
"20230620","강북","강북구","4.5"
"20230620","강서","강서구","8.0"
"20230620","관악","관악구","15.5"
"20230620","광진","광진구","9.5"
"20230620","구로","구로구","9.5"
"20230620","금천","금천구","11.5"
"20230620","노원","노원구","5.0"
"20230620","도봉","도봉구","3.5"
"20230620","동대문","동대문구","6.0"
"20230620","마포","마포구","9.0"
"20230620","서대문","서대문구","8.0"
"20230620","서초","서초구","11.5"
"20230620","성동","성동구","10.0"
"20230620","성북","성북구","5.5"
"20230620","송파","송파구","9.0"
"20230620","양천","양천구","10.5"
"20230620","영등포","영등포구","8.5"
"20230620","용산","용산구","12.0"
"20230620","은평","은평구","4.5"
"20230620","중구","중구","9.0"
"20230619","강남","강남구","0.0"
"20230619","강동","강동구","0.0"
"20230619","강북","강북구","0.0"
"20230619","강서","강서구","0.0"
"20230619","관악","관악구","0.0"
"20230619","광진","광진구","0.0"
"20230619","구로","구로구","0.0"
"20230619","금천","금천구","0.0"
"20230619","노원","노원구","0.0"
"20230619","도봉","도봉구","0.0"
"20230619","동대문","동대문구","0.0"
"20230619","마포","마포구","0.0"
"20230619","서대문","서대문구","0.0"
"20230619","서초","서초구","0.0"
"20230619","성동","성동구","0.0"
"20230619","성북","성북구","0.0"
"20230619","송파","송파구","0.0"
"20230619","양천","양천구","0.0"
"20230619","영등포","영등포구","0.0"
"20230619","용산","용산구","0.0"
"20230619","은평","은평구","0.0"
"20230619","중구","중구","0.0"
"20230618","강남","강남구","0.0"
"20230618","강동","강동구","0.0"
"20230618","강서","강서구","0.0"
"20230618","강북","강북구","0.0"
"20230618","관악","관악구","0.0"
"20230618","광진","광진구","0.0"
"20230618","구로","구로구","0.0"
"20230618","금천","금천구","0.0"
"20230618","노원","노원구","0.0"
"20230618","도봉","도봉구","0.0"
"20230618","동대문","동대문구","0.0"
"20230618","마포","마포구","0.0"
"20230618","서대문","서대문구","0.0"
"20230618","서초","서초구","0.0"
"20230618","성동","성동구","0.0"
"20230618","성북","성북구","0.0"
"20230618","송파","송파구","0.0"
"20230618","양천","양천구","0.0"
"20230618","영등포","영등포구","0.0"
"20230618","용산","용산구","0.0"
"20230618","은평","은평구","0.0"
"20230618","중구","중구","0.0"
"20230617","강남","강남구","0.0"
"20230617","강동","강동구","0.0"
"20230617","강서","강서구","0.0"
"20230617","강북","강북구","0.0"
"20230617","관악","관악구","0.0"
"20230617","광진","광진구","0.0"
"20230617","구로","구로구","0.0"
"20230617","금천","금천구","0.0"
"20230617","노원","노원구","0.0"
"20230617","도봉","도봉구","0.0"
"20230617","동대문","동대문구","0.0"
"20230617","마포","마포구","0.0"
"20230617","서대문","서대문구","0.0"
"20230617","서초","서초구","0.0"
"20230617","성동","성동구","0.0"
"20230617","성북","성북구","0.0"
"20230617","송파","송파구","0.0"
"20230617","양천","양천구","0.0"
"20230617","영등포","영등포구","0.0"
"20230617","용산","용산구","0.0"
"20230617","은평","은평구","0.0"
"20230617","중구","중구","0.0"
"20230616","강남","강남구","0.0"
"20230616","강동","강동구","0.0"
"20230616","강북","강북구","0.0"
"20230616","강서","강서구","0.0"
"20230616","관악","관악구","0.0"
"20230616","광진","광진구","0.0"
"20230616","구로","구로구","0.0"
"20230616","금천","금천구","0.0"
"20230616","노원","노원구","0.0"
"20230616","도봉","도봉구","0.0"
"20230616","동대문","동대문구","0.0"
"20230616","마포","마포구","0.0"
"20230616","서대문","서대문구","0.0"
"20230616","서초","서초구","0.0"
"20230616","성동","성동구","0.0"
"20230616","성북","성북구","0.0"
"20230616","송파","송파구","0.0"
"20230616","양천","양천구","0.0"
"20230616","영등포","영등포구","0.0"
"20230616","용산","용산구","0.0"
"20230616","은평","은평구","0.0"
"20230616","중구","중구","0.0"
"20230615","강남","강남구","0.0"
"20230615","강동","강동구","0.0"
"20230615","강북","강북구","0.0"
"20230615","강서","강서구","0.0"
"20230615","관악","관악구","0.0"
"20230615","광진","광진구","0.0"
"20230615","구로","구로구","0.0"
"20230615","금천","금천구","1.0"
"20230615","노원","노원구","0.0"
"20230615","도봉","도봉구","0.0"
"20230615","동대문","동대문구","0.0"
"20230615","마포","마포구","0.0"
"20230615","서대문","서대문구","0.0"
"20230615","서초","서초구","0.0"
"20230615","성동","성동구","0.0"
"20230615","성북","성북구","0.0"
"20230615","송파","송파구","0.0"
"20230615","양천","양천구","0.0"
"20230615","영등포","영등포구","0.0"
"20230615","용산","용산구","0.0"
"20230615","은평","은평구","0.0"
"20230615","중구","중구","0.0"
"20230614","강남","강남구","0.0"
"20230614","강동","강동구","1.0"
"20230614","강북","강북구","0.0"
"20230614","강서","강서구","6.0"
"20230614","관악","관악구","1.5"
"20230614","광진","광진구","2.0"
"20230614","구로","구로구","0.5"
"20230614","금천","금천구","1.0"
"20230614","노원","노원구","1.0"
"20230614","도봉","도봉구","0.0"
"20230614","동대문","동대문구","6.0"
"20230614","마포","마포구","0.0"
"20230614","서대문","서대문구","0.5"
"20230614","서초","서초구","0.0"
"20230614","성동","성동구","0.5"
"20230614","성북","성북구","1.0"
"20230614","송파","송파구","0.0"
"20230614","양천","양천구","1.0"
"20230614","영등포","영등포구","5.5"
"20230614","용산","용산구","0.0"
"20230614","은평","은평구","0.0"
"20230614","중구","중구","11.5"
"20230613","강남","강남구","0.0"
"20230613","강동","강동구","0.0"
"20230613","강북","강북구","0.0"
"20230613","강서","강서구","0.0"
"20230613","관악","관악구","0.0"
"20230613","광진","광진구","0.0"
"20230613","구로","구로구","0.0"
"20230613","금천","금천구","0.0"
"20230613","노원","노원구","0.0"
"20230613","도봉","도봉구","0.0"
"20230613","동대문","동대문구","0.0"
"20230613","마포","마포구","0.0"
"20230613","서대문","서대문구","0.0"
"20230613","서초","서초구","0.0"
"20230613","성동","성동구","0.0"
"20230613","성북","성북구","0.0"
"20230613","송파","송파구","0.0"
"20230613","양천","양천구","0.0"
"20230613","영등포","영등포구","0.0"
"20230613","용산","용산구","0.0"
"20230613","은평","은평구","0.0"
"20230613","중구","중구","0.0"
"20230612","강남","강남구","0.0"
"20230612","강동","강동구","0.0"
"20230612","강북","강북구","0.0"
"20230612","관악","관악구","0.0"
"20230612","광진","광진구","0.0"
"20230612","구로","구로구","0.0"
"20230612","금천","금천구","0.0"
"20230612","노원","노원구","0.0"
"20230612","도봉","도봉구","0.5"
"20230612","동대문","동대문구","0.0"
"20230612","마포","마포구","0.0"
"20230612","서대문","서대문구","0.0"
"20230612","서초","서초구","0.0"
"20230612","성동","성동구","0.0"
"20230612","성북","성북구","0.0"
"20230612","송파","송파구","0.0"
"20230612","양천","양천구","0.0"
"20230612","영등포","영등포구","0.0"
"20230612","용산","용산구","0.0"
"20230612","은평","은평구","0.0"
"20230612","중구","중구","0.0"
"20230611","강남","강남구","15.0"
"20230611","강동","강동구","22.5"
"20230611","강북","강북구","23.5"
"20230611","강서","강서구","15.5"
"20230611","관악","관악구","13.5"
"20230611","광진","광진구","25.5"
"20230611","구로","구로구","11.5"
"20230611","금천","금천구","12.5"
"20230611","노원","노원구","18.0"
"20230611","도봉","도봉구","21.0"
"20230611","동대문","동대문구","9.5"
"20230611","마포","마포구","25.0"
"20230611","서대문","서대문구","28.0"
"20230611","서초","서초구","14.5"
"20230611","성동","성동구","10.0"
"20230611","성북","성북구","33.5"
"20230611","송파","송파구","14.0"
"20230611","양천","양천구","20.5"
"20230611","영등포","영등포구","12.0"
"20230611","용산","용산구","11.5"
"20230611","은평","은평구","11.5"
"20230611","중구","중구","14.5"
"20230610","강남","강남구","0.5"
"20230610","강동","강동구","0.0"
"20230610","강북","강북구","5.5"
"20230610","강서","강서구","10.5"
"20230610","관악","관악구","0.5"
"20230610","광진","광진구","0.5"
"20230610","구로","구로구","5.0"
"20230610","금천","금천구","7.0"
"20230610","노원","노원구","2.0"
"20230610","도봉","도봉구","9.5"
"20230610","동대문","동대문구","1.5"
"20230610","마포","마포구","0.5"
"20230610","서대문","서대문구","1.0"
"20230610","서초","서초구","0.5"
"20230610","성동","성동구","1.5"
"20230610","성북","성북구","2.0"
"20230610","송파","송파구","0.0"
"20230610","양천","양천구","2.0"
"20230610","영등포","영등포구","1.0"
"20230610","용산","용산구","2.0"
"20230610","은평","은평구","6.5"
"20230610","중구","중구","2.0"
